company,status,address,city,county,state,zip,tiv,latitude,longitude,model_type,loss_type,overall_risk_class,severity_class,frequency_class,distance_to_high_hazard,customer_zone
1,active,829 10th,San Pedro,Los Angeles,CA,90731,633503,33.73516,-118.29524,ugly,wind,medium,extreme,low,43,23
2,active,65 Golden Eagle,Irvine,Orange,CA,92603,1094517,33.62231,-117.79532,bad,wind,high,high,minimal,27,3
3,active,19248 Dunure Pl,Northridge,Los Angeles,CA,91326,1037982,34.29288,-118.55285,ugly,fire,medium,minimal,medium,32,8
1,active,913 Flintridge Ave,La Canada Flintridge,Los Angeles,CA,91011,377254,34.19076,-118.19658,ugly,smoke,low,low,low,39,47
2,active,2529 Fairway Ave,Montrose,Los Angeles,CA,91020,970825,34.21355,-118.23457,good,smoke,medium,extreme,low,48,12
3,active,414 Gatewood Ter,Sierra Madre,Los Angeles,CA,91024,598539,34.16974,-118.0662,bad,wind,extreme,medium,minimal,37,30
1,active,137 Electric Dr,Pasadena,Los Angeles,CA,91103,801219,34.14794,-118.14968,bad,fire,low,low,low,20,21
2,active,1144 Eucalyptus Ln,Pasadena,Los Angeles,CA,91103,679242,34.16374,-118.15439,good,smoke,minimal,high,high,4,24
3,active,73 Dayton St,Pasadena,Los Angeles,CA,91105,792457,34.14366,-118.15188,good,smoke,extreme,low,low,18,47
1,active,3547 El Caminito St,La Crescenta,Los Angeles,CA,91214,500718,34.24003,-118.25606,bad,fire,medium,minimal,low,46,30
2,active,68 Glennchester Dr,Long Beach,Los Angeles,CA,90805,493772,33.84157,-118.19315,ugly,fire,high,extreme,low,31,7
3,active,500 Fetterly Ave,Los Angeles,Los Angeles,CA,90022,435141,34.02868,-118.16249,good,fire,extreme,extreme,minimal,32,34
1,active,949 Dacotah St,Los Angeles,Los Angeles,CA,90023,716160,34.02938,-118.20701,bad,smoke,minimal,low,high,20,10
2,active,3430 Eagle St,Los Angeles,Los Angeles,CA,90063,475532,34.03258,-118.19663,bad,smoke,extreme,minimal,minimal,4,44
3,active,164 Eastman Ave,Los Angeles,Los Angeles,CA,90063,858829,34.03512,-118.18581,bad,wind,low,minimal,extreme,19,44
1,active,828 Eastman Ave,Los Angeles,Los Angeles,CA,90063,707974,34.04568,-118.18587,good,smoke,high,medium,low,40,1
2,active,1935 Edgewood Dr,South Pasadena,Los Angeles,CA,91030,799219,34.10917,-118.14244,bad,wind,high,minimal,low,24,20
3,active,833 Garfield Ave,South Pasadena,Los Angeles,CA,91030,1033632,34.11688,-118.14223,good,wind,high,high,low,17,43
1,active,11147 El Rey Dr,Whittier,Los Angeles,CA,90606,917305,33.9886,-118.05948,good,fire,minimal,medium,high,32,45
2,active,11023 Daines Dr,Temple City,Los Angeles,CA,91780,1003956,34.10377,-118.02949,bad,wind,minimal,extreme,high,41,24
3,active,970 Dale St,Pasadena,Los Angeles,CA,91106,578089,34.13188,-118.1301,good,wind,medium,low,low,23,36
1,active,823 Crest Vista Dr,Monterey Park,Los Angeles,CA,91754,399632,34.05303,-118.14208,bad,fire,medium,high,extreme,13,31
2,active,843 Crest Vista Dr,Monterey Park,Los Angeles,CA,91754,987130,34.05284,-118.14222,ugly,wind,extreme,extreme,extreme,17,18
3,active,224 Gleason St,Monterey Park,Los Angeles,CA,91754,384385,34.03513,-118.13211,bad,wind,extreme,medium,medium,7,23
1,active,859 Country Rd,Monterey Park,Los Angeles,CA,91755,643704,34.05387,-118.11013,bad,smoke,high,minimal,minimal,15,12
2,active,118 El Molino St,Alhambra,Los Angeles,CA,91801,917697,34.10154,-118.11639,good,smoke,medium,extreme,extreme,2,2
3,active,341 Electric Ave,Alhambra,Los Angeles,CA,91801,892225,34.09572,-118.13964,good,fire,high,minimal,extreme,20,26
1,active,1519 Garfield Ave,Alhambra,Los Angeles,CA,91801,632620,34.07672,-118.123,ugly,wind,extreme,minimal,low,43,46
2,active,2224 Date Ave,Alhambra,Los Angeles,CA,91803,654497,34.06753,-118.14774,ugly,fire,extreme,extreme,extreme,10,40
3,active,10335 Downey Ave,Downey,Los Angeles,CA,90241,592185,33.95003,-118.12673,ugly,smoke,minimal,low,extreme,3,40
1,active,2393 El Empino Dr,La Habra,Orange,CA,90631,980134,33.96688,-117.97266,ugly,fire,medium,medium,extreme,0,5
2,active,3171 Giant Forest Loop,Chino Hills,San Bernardino,CA,91709,902200,33.9985,-117.73609,good,fire,low,minimal,low,50,9
3,active,3531 Falcon Ridge Rd,Diamond Bar,Los Angeles,CA,91765,764444,33.96156,-117.84019,ugly,fire,low,minimal,high,44,14
1,active,220 Gladstone St,San Dimas,Los Angeles,CA,91740,369178,34.11392,-117.81019,ugly,wind,low,low,medium,13,29
2,active,21228 Davan St,Walnut,Los Angeles,CA,91789,936522,33.99784,-117.84047,good,wind,medium,high,minimal,4,16
3,active,2168 Daniels Ave,West Covina,Los Angeles,CA,91791,803003,34.06289,-117.89957,good,smoke,minimal,extreme,high,0,47
1,active,623 Ferrari Way,West Covina,Los Angeles,CA,91791,386292,34.06277,-117.87037,ugly,wind,low,medium,medium,1,27
2,active,625 Ferrari Way,West Covina,Los Angeles,CA,91791,746866,34.06275,-117.87038,ugly,wind,extreme,minimal,minimal,30,2
3,active,2058 Foothill Dr,Fullerton,Orange,CA,92833,1020039,33.8972,-117.9589,good,fire,extreme,extreme,high,27,13
1,active,154 El Nido Ave,Monrovia,Los Angeles,CA,91016,672708,34.15296,-118.01367,ugly,smoke,minimal,extreme,extreme,15,10
2,active,5736 Fox Ct,Alta Loma,San Bernardino,CA,91701,411045,34.1501,-117.63179,bad,fire,extreme,low,medium,37,14
3,active,2247 Danube Way,Upland,San Bernardino,CA,91784,528518,34.1439,-117.66513,good,wind,minimal,medium,extreme,48,29
1,active,1971 Eloise Way,Upland,San Bernardino,CA,91784,375569,34.13336,-117.66614,good,smoke,minimal,high,high,34,31
2,active,2088 Euclid Ave,Upland,San Bernardino,CA,91784,544897,34.13643,-117.65114,bad,fire,minimal,medium,low,7,38
3,active,7376 Cypress Ave,Fontana,San Bernardino,CA,92336,629692,34.11945,-117.44457,ugly,wind,medium,low,minimal,37,1
1,active,955 E Nocta St,Ontario,San Bernardino,CA,91764,977038,34.0655,-117.63529,ugly,fire,extreme,minimal,minimal,41,33
2,active,1202 Cypress Ave,Colton,San Bernardino,CA,92324,901216,34.0797,-117.34113,good,smoke,medium,medium,minimal,8,37
3,active,1658 Country Club Dr,Redlands,San Bernardino,CA,92373,707372,34.02724,-117.14306,bad,wind,extreme,minimal,low,3,32
1,active,415 E Clark St,Redlands,San Bernardino,CA,92373,445932,34.05416,-117.17588,bad,wind,extreme,extreme,high,40,37
2,active,652 E Mariposa Dr,Redlands,San Bernardino,CA,92373,865381,34.02458,-117.13805,bad,fire,high,extreme,high,7,12
3,active,716 E Cypress Ave,Redlands,San Bernardino,CA,92374,704904,34.0515,-117.16901,ugly,smoke,low,medium,minimal,40,32
1,active,1305 Davidson Ave,San Bernardino,San Bernardino,CA,92411,640097,34.12347,-117.30935,ugly,smoke,high,medium,minimal,18,42
2,active,554 Country Club Ln,San Bernardino,San Bernardino,CA,92404,720833,34.14316,-117.27455,bad,smoke,extreme,minimal,minimal,11,16
3,active,3843 El Camino Dr,San Bernardino,San Bernardino,CA,92404,988198,34.16059,-117.25332,bad,wind,high,high,low,18,35
1,active,444 Fernleaf Ave,Corona Del Mar,Orange,CA,92625,475544,33.59996,-117.87498,good,wind,extreme,medium,high,9,1
2,active,402 Goldenrod Ave,Corona Del Mar,Orange,CA,92625,872923,33.59844,-117.87478,ugly,smoke,high,low,extreme,11,4
3,active,40 Goleta Point Dr,Corona Del Mar,Orange,CA,92625,954719,33.61003,-117.84549,good,wind,minimal,medium,low,39,13
1,active,20 Gondoliers Bluff,Newport Coast,Orange,CA,92657,354192,33.57202,-117.82661,bad,wind,high,medium,extreme,9,10
2,active,37 Deauville,Newport Beach,Orange,CA,92606,644417,33.62754,-117.86984,bad,wind,low,high,low,37,34
3,active,1421 Galaxy Dr,Newport Beach,Orange,CA,92660,1037615,33.62834,-117.89093,bad,wind,high,extreme,high,26,34
1,active,576 6th,Ontario,San Bernardino,CA,91762,468690,34.08519,-117.65822,ugly,fire,low,extreme,minimal,42,14
2,active,18 Gleneagles Cir,Newport Beach,Orange,CA,92683,872663,33.63222,-117.8666,bad,wind,low,extreme,low,17,50
3,active,127 E Edgewater Ave,Newport Beach,Orange,CA,92661,738734,33.60572,-117.90457,good,wind,high,minimal,high,20,10
1,active,2075 E Ocean Blvd,Newport Beach,Orange,CA,92661,676429,33.59632,-117.88514,bad,wind,extreme,low,extreme,32,39
2,active,252 Diamond Ave,Newport Beach,Orange,CA,92662,700245,33.60639,-117.89414,ugly,smoke,extreme,medium,extreme,38,10
3,active,2597 Crestview Dr,Newport Beach,Orange,CA,92663,462516,33.61555,-117.90901,ugly,smoke,extreme,low,medium,19,25
1,active,356 5th,San Dimas,Los Angeles,CA,91773,732914,34.11168,-117.81274,good,fire,low,high,high,34,41
2,active,136 Ashvale Dr,San Dimas,Los Angeles,CA,91773,686122,34.12318,-117.80799,good,wind,extreme,extreme,extreme,40,26
3,active,129 Amber Oaks Ln,Glendora,Los Angeles,CA,91741,705483,34.1362,-117.88852,good,smoke,high,low,low,4,42
1,active,8421 Dallas Cir,Huntington Beach,Orange,CA,92646,984747,33.67502,-117.98122,bad,fire,high,minimal,minimal,25,48
2,active,140 E Cubbon St,Santa Ana,Orange,CA,92701,486584,33.73582,-117.86717,ugly,smoke,minimal,high,high,38,8
3,active,29 Firebird,Irvine,Orange,CA,92604,960713,33.685,-117.78813,ugly,fire,minimal,minimal,minimal,14,18
1,active,39 Edgestone,Irvine,Orange,CA,92606,751520,33.69906,-117.7967,ugly,wind,medium,low,extreme,39,13
2,active,91 Fanlight,Irvine,Orange,CA,92620,831317,33.69297,-117.75288,ugly,wind,low,minimal,extreme,41,30
3,active,1916 E Buffalo Ave,Santa Ana,Orange,CA,92705,701010,33.76669,-117.84079,good,smoke,medium,high,medium,14,4
1,active,13072 Dean St,Tustin,Orange,CA,92780,761223,33.74162,-117.80187,bad,wind,medium,high,minimal,41,2
2,active,3841 E Fernwood Ave,Orange,Orange,CA,92869,409983,33.77656,-117.8117,bad,fire,low,high,minimal,28,36
3,active,81 Golden Eagle,Irvine,Orange,CA,92603,638405,33.6195,-117.79258,ugly,wind,extreme,low,low,13,41
1,active,738 Emerald Bay,Laguna Beach,Orange,CA,92651,794248,33.55417,-117.81056,ugly,fire,high,minimal,medium,16,22
2,active,1203 El Molino Ave,Pasadena,Los Angeles,CA,91106,1040766,34.12488,-118.1371,bad,fire,low,low,low,0,5
3,active,1113 El Molino St,Alhambra,Los Angeles,CA,91801,1049043,34.08255,-118.11228,good,fire,extreme,medium,medium,32,2
1,active,627 Fairway Dr,Redlands,San Bernardino,CA,92373,853537,34.02725,-117.14168,ugly,fire,low,medium,minimal,8,32
2,active,3141 Corte Hermosa,Newport Beach,Orange,CA,92660,906516,33.64561,-117.86444,ugly,smoke,low,minimal,medium,44,16
3,active,591 Graceland Dr,Laguna Beach,Orange,CA,92651,612654,33.53836,-117.77524,bad,wind,extreme,high,high,28,9
1,active,25751 Encanto Ct,Laguna Hills,Orange,CA,92653,560661,33.58824,-117.69456,ugly,wind,minimal,high,medium,46,23
2,active,42 Fulmar Ln,Aliso Viejo,Orange,CA,92656,884613,33.60147,-117.7423,bad,fire,minimal,medium,medium,12,49
3,active,27753 Cummins Dr,Laguna Niguel,Orange,CA,92677,742884,33.55993,-117.70605,bad,smoke,extreme,minimal,high,38,35
1,active,26440 El Mar Dr,Mission Viejo,Orange,CA,92691,688269,33.57057,-117.66874,bad,smoke,extreme,extreme,high,18,26
2,active,27800 Emerald,Mission Viejo,Orange,CA,92691,770866,33.5589,-117.66243,ugly,wind,extreme,low,minimal,28,39
3,active,28396 Daroca,Mission Viejo,Orange,CA,92692,469322,33.61158,-117.63494,good,fire,medium,low,minimal,43,29
1,active,45 Elissa Ln,Ladera Ranch,Orange,CA,92694,677986,33.54376,-117.62937,ugly,smoke,medium,medium,high,39,48
2,active,26 Galora Ln,Ladera Ranch,Orange,CA,92694,822865,33.53657,-117.64647,good,smoke,minimal,medium,high,35,42
3,active,1234 Division St,Oceanside,San Diego,CA,92054,905349,33.19648,-117.37029,good,smoke,low,medium,minimal,28,3
1,active,339 Encino Ln,San Clemente,Orange,CA,92672,1025695,33.42407,-117.6206,bad,smoke,low,extreme,low,41,2
2,active,2286 E Mission Rd,Fallbrook,San Diego,CA,92028,950296,33.39123,-117.21471,bad,fire,high,medium,extreme,10,14
3,active,6317 Encanto Dr,Carlsbad,San Diego,CA,92009,602433,33.12307,-117.25406,bad,fire,medium,high,high,28,15
1,active,1174 Cuchara Dr,Del Mar,San Diego,CA,92014,598239,32.9568,-117.26133,bad,wind,minimal,extreme,low,35,11
2,active,843 Eolus Ave,Encinitas,San Diego,CA,92024,1001414,33.06438,-117.29389,ugly,fire,high,minimal,minimal,30,36
3,active,597 Gardena Ct,Encinitas,San Diego,CA,92024,766891,33.04042,-117.28049,bad,smoke,extreme,extreme,medium,31,43
1,active,1475 Deerhill Ct,La Jolla,San Diego,CA,92037,446897,32.82049,-117.25928,good,smoke,low,medium,minimal,3,10
2,active,5738 Dolphin Pl,La Jolla,San Diego,CA,92037,714945,32.81586,-117.27306,bad,wind,medium,minimal,extreme,16,35
3,active,8129 El Paseo Grande,La Jolla,San Diego,CA,92037,728020,32.85471,-117.25531,good,smoke,high,medium,low,46,10
1,active,6335 El Camino Del Norte,Rancho Santa Fe,San Diego,CA,92024,463837,33.04171,-117.19639,good,fire,low,high,extreme,47,36
2,active,655 E Circle Dr,Solana Beach,San Diego,CA,92075,489294,33.00016,-117.27596,ugly,wind,low,high,low,42,32
3,active,338 El Pedregal Dr,Solana Beach,San Diego,CA,92075,535512,32.9982,-117.24864,bad,fire,low,medium,high,37,15
1,active,158 Fresnillo Ct,Solana Beach,San Diego,CA,92075,740226,32.99466,-117.24872,ugly,smoke,high,minimal,medium,10,43
2,active,15149 Cross Stone Dr,San Diego,San Diego,CA,92127,482252,33.00607,-117.11176,ugly,fire,low,low,low,41,12
3,active,16566 Down Memory Ln,San Diego,San Diego,CA,92127,932743,33.02676,-117.15455,good,wind,high,low,low,33,2
1,active,14418 Garden Trail,San Diego,San Diego,CA,92130,881236,32.98416,-117.16409,ugly,smoke,low,extreme,minimal,35,30
2,active,14498 Garden Trail,San Diego,San Diego,CA,92130,544647,32.98576,-117.16258,good,wind,medium,high,minimal,21,37
3,active,16929 Going My Way,San Diego,San Diego,CA,92127,741964,33.03001,-117.15388,bad,wind,minimal,extreme,high,45,5
1,active,12248 Gladehollow Ct,San Diego,San Diego,CA,92128,956698,32.93841,-117.06891,ugly,fire,medium,extreme,medium,27,3
2,active,5997 Del Mar Mesa Rd,San Diego,San Diego,CA,92130,1020381,32.9428,-117.19421,ugly,wind,high,low,extreme,2,26
3,active,5469 Foxhound Way,San Diego,San Diego,CA,92130,865302,32.92766,-117.1999,good,smoke,medium,minimal,minimal,2,6
1,active,12144 Creekside Ct,San Diego,San Diego,CA,92131,644420,32.91975,-117.07561,ugly,smoke,medium,medium,high,25,21
2,active,1236 Farmerville St,Chula Vista,San Diego,CA,91913,459362,32.62948,-116.99497,good,fire,extreme,low,medium,5,44
3,active,10511 Fuerte Dr,La Mesa,San Diego,CA,91941,471225,32.76772,-116.9731,bad,wind,extreme,medium,medium,8,16
1,active,1587 De Anza Dr,Borrego Springs,San Diego,CA,92004,1005662,33.28761,-116.38932,bad,wind,extreme,extreme,low,5,17
2,active,4621 Desert Vista Dr,Borrego Springs,San Diego,CA,92004,615355,33.18994,-116.32289,bad,fire,medium,high,extreme,44,22
3,active,1121 Heather Ln,Pacific Grove,Monterey,CA,93950,967576,36.60629,-121.92876,good,wind,low,high,low,49,25
1,active,1093 Lighthouse Ave,Pacific Grove,Monterey,CA,93950,711087,36.62828,-121.92962,ugly,smoke,medium,low,high,10,36
2,active,1082 Indian Village Rd,Pebble Beach,Monterey,CA,93953,596172,36.59048,-121.95338,ugly,wind,low,extreme,high,17,13
3,active,226 Harvest St,Salinas,Monterey,CA,93901,967628,36.66768,-121.64958,bad,wind,minimal,minimal,high,19,3
1,active,417 Homestead Ave,Salinas,Monterey,CA,93901,613201,36.66982,-121.6633,bad,smoke,minimal,low,low,4,5
2,active,9 Lincoln Ave,Salinas,Monterey,CA,93950,909575,36.67795,-121.65769,bad,fire,medium,medium,minimal,3,20
3,active,1164 Loyola Dr,Salinas,Monterey,CA,93901,478267,36.66659,-121.68395,ugly,wind,minimal,minimal,high,46,48
1,active,18731 Louise Ct,Salinas,Monterey,CA,93906,504674,36.72628,-121.64872,bad,fire,extreme,low,high,36,27
2,active,603 Larkin St,Salinas,Monterey,CA,93907,419914,36.69133,-121.66227,good,smoke,medium,extreme,medium,10,38
3,active,24795 Guadalupe St,Carmel,Monterey,CA,93923,1002475,36.56298,-121.9165,bad,wind,high,minimal,minimal,20,18
1,active,247 Hacienda Carmel,Carmel,Monterey,CA,93923,1006643,36.53675,-121.87916,ugly,smoke,minimal,high,minimal,30,42
2,active,26216 Hilltop Pl,Carmel,Monterey,CA,93923,995064,36.54319,-121.93055,good,fire,medium,low,extreme,48,21
3,active,46 La Rancheria,Carmel Valley,Monterey,CA,93924,710063,36.50488,-121.74965,ugly,fire,minimal,minimal,low,33,38
1,active,309 Larkin St,Monterey,Monterey,CA,93940,965643,36.60199,-121.89788,good,wind,minimal,minimal,medium,9,23
2,active,155 ROSEBAY DR,Encinitas,San Diego,CA,92024,728280,33.050328,-117.273129,good,wind,medium,high,low,45,11
3,active,305 LA VETA AVE,Encinitas,San Diego,CA,92024,442450,33.054268,-117.297996,ugly,wind,medium,low,medium,10,31
1,active,1282 Hamilton Ave,Seaside,Monterey,CA,93955,802314,36.60513,-121.83861,good,smoke,minimal,extreme,low,50,40
2,active,1750 Harding St,Seaside,Monterey,CA,93955,457066,36.61296,-121.83311,ugly,smoke,minimal,high,minimal,42,7
3,active,1742 Kenneth St,Seaside,Monterey,CA,93955,730844,36.61327,-121.83694,bad,fire,extreme,minimal,low,13,22
1,active,148 Johnson Rd,Watsonville,Santa Cruz,CA,95076,768315,36.85654,-121.70404,ugly,wind,medium,high,low,27,40
2,active,334 Lloyd Ave,Santa Barbara,Santa Barbara,CA,93101,543498,34.42651,-119.70004,ugly,fire,minimal,high,high,27,15
3,active,126 Los Aguajes Ave,Santa Barbara,Santa Barbara,CA,93101,1043890,34.41247,-119.69368,ugly,smoke,low,medium,high,24,8
1,active,210 La Vista Grande,Santa Barbara,Santa Barbara,CA,93108,833600,34.43046,-119.67522,good,fire,minimal,extreme,minimal,19,4
2,active,1156 Hill Rd,Santa Barbara,Santa Barbara,CA,93108,738948,34.41929,-119.64525,bad,fire,medium,medium,high,7,43
3,active,305 Hot Springs Rd,Santa Barbara,Santa Barbara,CA,93108,635008,34.42986,-119.64121,bad,fire,low,medium,high,4,32
1,active,601 Meadowood Ln,St Helena,Napa,CA,94574,2206929,38.51475,-122.45427,ugly,wind,high,extreme,medium,1,12
2,active,313 Hot Springs Rd,Santa Barbara,Santa Barbara,CA,93108,523804,34.42999,-119.64123,ugly,fire,medium,medium,medium,6,22
3,active,640 Hot Springs Rd,Santa Barbara,Santa Barbara,CA,93108,624609,34.4412,-119.64253,good,smoke,medium,extreme,medium,16,19
1,active,1988 Lemon Ranch Rd,Montecito,Santa Barbara,CA,93108,802631,34.43548,-119.6131,ugly,fire,minimal,medium,low,17,5
2,active,150 Loureyro Rd,Montecito,Santa Barbara,CA,93108,528968,34.42256,-119.61591,good,fire,medium,minimal,medium,41,22
3,active,203 La Plata,Santa Barbara,Santa Barbara,CA,93109,944698,34.39854,-119.70734,bad,smoke,high,high,medium,11,32
1,active,235 Los Alamos Ave,Santa Barbara,Santa Barbara,CA,93109,958159,34.39872,-119.71114,bad,wind,extreme,minimal,minimal,4,30
2,active,3756 Lincoln Rd,Santa Barbara,Santa Barbara,CA,93110,936496,34.44764,-119.74504,bad,wind,medium,high,low,40,30
3,active,3771 Lincolnwood Dr,Santa Barbara,Santa Barbara,CA,93110,822550,34.44626,-119.7459,bad,fire,high,extreme,extreme,29,20
1,active,554 Lado Dr,Santa Barbara,Santa Barbara,CA,93111,842042,34.44775,-119.79575,good,fire,minimal,minimal,extreme,34,4
2,active,355 Kellogg Way,Goleta,Santa Barbara,CA,93117,931282,34.43311,-119.82177,ugly,smoke,low,minimal,extreme,1,24
3,active,3831 Los Padres Rd,Santa Maria,Santa Barbara,CA,93455,931065,34.89012,-120.43127,good,smoke,minimal,medium,extreme,25,5
1,active,2259 Hill Haven Rd,Solvang,Santa Barbara,CA,93463,779346,34.60169,-120.12233,good,smoke,high,medium,high,31,36
2,active,2378 Janin Way,Solvang,Santa Barbara,CA,93463,401883,34.60227,-120.11706,bad,wind,low,medium,extreme,48,29
3,active,41633 Leeward Rd,The Sea Ranch,Sonoma,CA,95412,929738,38.74562,-123.51107,good,smoke,extreme,extreme,medium,15,41
1,active,173 Greenfield Ave,San Rafael,Marin,CA,94901,937768,37.9753,-122.54816,ugly,smoke,low,minimal,extreme,11,43
2,active,40 Hacienda Ct,San Rafael,Marin,CA,94901,566617,37.98932,-122.52393,good,smoke,high,medium,high,25,40
3,active,23 Heron Ct,San Rafael,Marin,CA,94901,573583,37.96264,-122.49737,ugly,wind,minimal,medium,low,5,3
1,active,71 Hillcrest Dr,San Rafael,Marin,CA,94901,543501,37.97644,-122.5239,good,smoke,minimal,high,minimal,21,5
2,active,44 La Loma Ct,San Rafael,Marin,CA,94901,922829,37.96197,-122.52332,good,smoke,low,minimal,medium,44,22
3,active,1357 Lincoln Ave,San Rafael,Marin,CA,94901,401182,37.97708,-122.5227,ugly,wind,low,high,minimal,45,7
1,active,66 Lockwood Dr,San Rafael,Marin,CA,94901,844930,37.98847,-122.48479,ugly,fire,medium,extreme,extreme,15,45
2,active,823 Hacienda Way,San Rafael,Marin,CA,94903,812388,38.01642,-122.51469,good,fire,high,high,extreme,0,23
3,active,381 Hyacinth Way,San Rafael,Marin,CA,94903,942122,38.01028,-122.5516,ugly,fire,high,medium,extreme,21,4
1,active,20 Hotaling Ct,Greenbrae,Marin,CA,94904,662931,37.96067,-122.54284,good,wind,high,high,medium,40,42
2,active,108 Idlewood Rd,Greenbrae,Marin,CA,94904,1001786,37.9433,-122.56259,bad,smoke,medium,extreme,low,15,31
3,active,35 Laderman Ln,Greenbrae,Marin,CA,94904,392327,37.94447,-122.52543,bad,wind,high,minimal,medium,27,29
